participant_id,phase_id,trial_order,list,stimulus,condition,catch,response,accuracy,rt,age,rt_measure
Z3CdE,2,162,9,crashish,CPW,test,non-word,1,795,50,keypress
Z3CdE,4,329,7,nycpntun,NW,test,non-word,1,519,50,keypress
Z3CdE,2,200,9,machismo,SW,test,word,1,1206,50,keypress
Z3CdE,4,331,7,trier,CW,test,word,1,1188,50,keypress
Z3CdE,2,149,9,waxy,CW,test,word,1,594,50,keypress
Z3CdE,4,322,7,sneel,SPW,test,non-word,1,991,50,keypress
Z3CdE,2,183,15,wanderence,CPW,test,non-word,1,1110,50,keypress
Z3CdE,2,151,9,catanisks,SPW,test,non-word,1,838,50,keypress
Z3CdE,1,72,7,beyond,SW,test,word,1,730,50,keypress
Z3CdE,2,141,15,bearal,CPW,test,non-word,1,623,50,keypress
Z3CdE,2,151,15,vulatid,SPW,test,non-word,1,685,50,keypress
Z3CdE,3,210,9,kiss,SW,catch,word,1,872,50,keypress
Z3CdE,3,280,9,sightless,CW,test,word,1,692,50,keypress
Z3CdE,4,374,9,eehuw,NW,test,non-word,1,616,50,keypress
Z3CdE,4,346,9,regretful,CW,test,word,1,596,50,keypress
Z3CdE,2,136,15,fesush,SPW,test,non-word,1,639,50,keypress
Z3CdE,1,21,9,soving,SPW,test,non-word,1,959,50,keypress
Z3CdE,2,161,9,syhrlhhh,NW,test,non-word,1,566,50,keypress
Z3CdE,4,337,15,occupation,CW,test,word,1,588,50,keypress
Z3CdE,1,19,9,glazate,CPW,test,non-word,1,1088,50,keypress
Z3CdE,2,184,15,bland,SW,test,word,1,593,50,keypress
Z3CdE,2,125,9,maniacal,CW,test,word,1,955,50,keypress
Z3CdE,3,215,9,spunzy,SPW,test,non-word,1,668,50,keypress
Z3CdE,2,170,15,pneumonia,SW,test,word,1,678,50,keypress
Z3CdE,1,33,7,shockize,CPW,test,non-word,1,569,50,keypress
Z3CdE,2,152,15,bebsin,SPW,test,non-word,1,509,50,keypress
Z3CdE,3,279,9,twee,SW,test,non-word,0,467,50,keypress
Z3CdE,2,198,9,lofty,CW,test,word,1,797,50,keypress
Z3CdE,4,330,7,quarrel,SW,test,word,1,641,50,keypress
Z3CdE,2,143,15,gpnvuh,NW,test,non-word,1,607,50,keypress
Z3CdE,3,203,15,wremol,SPW,test,non-word,1,540,50,keypress
Z3CdE,2,132,15,frizzy,CW,test,word,1,645,50,keypress
Z3CdE,4,338,15,severance,CW,test,word,1,781,50,keypress
Z3CdE,1,84,15,dilation,CW,test,word,1,1017,50,keypress
Z3CdE,1,5,7,procedists,SPW,test,non-word,1,838,50,keypress
Z3CdE,1,2,7,melerioy,SPW,test,non-word,1,616,50,keypress
Z3CdE,3,277,9,itegwtai,NW,test,non-word,1,520,50,keypress
Z3CdE,3,278,9,bygre,SPW,test,non-word,1,476,50,keypress
Z3CdE,1,8,15,trendful,CPW,test,word,0,990,50,keypress
Z3CdE,1,8,7,athouse,SPW,test,non-word,1,760,50,keypress
Z3CdE,4,345,9,illness,CW,test,word,1,533,50,keypress
Z3CdE,4,330,9,answer,SW,catch,word,1,672,50,keypress
Z3CdE,2,158,15,iuhw,NW,test,non-word,1,538,50,keypress
Z3CdE,2,199,9,tztsdrrh,NW,test,non-word,1,586,50,keypress
Z3CdE,4,370,15,defeatful,CPW,test,word,0,924,50,keypress
Z3CdE,4,361,7,closely,CW,test,word,1,787,50,keypress
Z3CdE,3,204,7,trendent,CPW,test,non-word,1,723,50,keypress
Z3CdE,3,287,9,krrhrdp,NW,test,non-word,1,473,50,keypress
Z3CdE,2,168,9,ntbwyo,NW,test,non-word,1,560,50,keypress
Z3CdE,4,373,7,quitness,CPW,test,non-word,1,805,50,keypress
Z3CdE,4,374,7,vaginal,CW,test,word,1,688,50,keypress
Z3CdE,4,368,7,surely,CW,test,word,1,497,50,keypress
Z3CdE,3,216,9,crypt,SW,test,word,1,876,50,keypress
Z3CdE,2,126,15,urn,SW,test,word,1,722,50,keypress
Z3CdE,1,23,7,palaslete,SPW,test,non-word,1,638,50,keypress
Z3CdE,4,323,9,khtddl,NW,test,non-word,1,476,50,keypress
Z3CdE,2,137,15,snoopor,CPW,test,non-word,1,756,50,keypress
Z3CdE,4,320,9,branchant,CPW,test,non-word,1,591,50,keypress
Z3CdE,3,201,9,currore,SPW,test,non-word,1,644,50,keypress
Z3CdE,1,12,15,udltnohp,NW,test,non-word,1,638,50,keypress
Z3CdE,2,191,9,serve,SW,test,word,1,614,50,keypress
Z3CdE,4,323,7,pundul,SPW,test,non-word,1,580,50,keypress
Z3CdE,2,169,15,ihltwegh,NW,test,non-word,1,889,50,keypress
Z3CdE,4,312,9,contox,SPW,test,non-word,1,639,50,keypress
Z3CdE,1,24,15,qcduo,NW,test,non-word,1,545,50,keypress
Z3CdE,1,30,7,purtubs,SPW,test,non-word,1,569,50,keypress
Z3CdE,1,23,9,schnimwel,SPW,test,non-word,1,592,50,keypress
Z3CdE,4,371,9,sorry,SW,catch,word,1,552,50,keypress
Z3CdE,2,177,15,lustal,CPW,test,non-word,1,636,50,keypress
Z3CdE,1,41,7,tythsdvmm,NW,catch,non-word,1,544,50,keypress
Z3CdE,4,375,9,later,CW,catch,word,1,528,50,keypress
Z3CdE,4,401,9,assuston,SPW,test,non-word,1,555,50,keypress
Z3CdE,1,18,15,issuance,CW,test,word,1,917,50,keypress
Z3CdE,4,374,15,symbolize,CW,test,word,1,568,50,keypress
Z3CdE,4,376,15,nosty,SPW,test,non-word,1,634,50,keypress
Z3CdE,4,324,7,tax,SW,test,word,1,614,50,keypress
Z3CdE,4,366,7,vtmv,NW,test,non-word,1,753,50,keypress
Z3CdE,1,32,7,variment,CPW,test,non-word,1,801,50,keypress
Z3CdE,1,73,7,funky,CW,test,word,1,581,50,keypress
Z3CdE,1,25,15,cancel,SW,test,word,1,588,50,keypress
Z3CdE,3,217,9,bloody,CW,test,word,1,570,50,keypress
Z3CdE,1,22,7,ensue,SW,test,word,1,637,50,keypress
Z3CdE,1,21,7,diary,SW,test,word,1,465,50,keypress
Z3CdE,2,159,15,benignless,CPW,test,non-word,1,1277,50,keypress
Z3CdE,4,376,9,assailant,CW,test,word,1,590,50,keypress
Z3CdE,4,365,9,gluten,SW,test,word,1,702,50,keypress
Z3CdE,2,172,15,ihhf,NW,test,non-word,1,549,50,keypress
Z3CdE,4,364,9,ygsrrtpuv,NW,catch,non-word,1,516,50,keypress
Z3CdE,3,244,7,erratic,CW,test,word,1,700,50,keypress
Z3CdE,4,379,15,lanwo,SPW,test,non-word,1,520,50,keypress
Z3CdE,2,152,9,pooge,SPW,test,non-word,1,1522,50,keypress
Z3CdE,4,382,9,sasium,SPW,test,non-word,1,604,50,keypress
Z3CdE,2,185,9,lsnrh,NW,test,non-word,1,582,50,keypress
Z3CdE,4,388,7,lastle,SPW,test,non-word,1,632,50,keypress
Z3CdE,4,317,9,gravelly,CW,test,word,1,959,50,keypress
Z3CdE,4,322,9,finishen,CPW,test,non-word,1,742,50,keypress
Z3CdE,4,319,9,conic,CW,test,non-word,0,786,50,keypress
Z3CdE,2,130,15,moratorium,SW,test,word,1,697,50,keypress
Z3CdE,4,402,7,toothless,CW,test,word,1,614,50,keypress
Z3CdE,2,180,15,sinner,CW,test,word,1,661,50,keypress
Z3CdE,2,182,15,sholus,SPW,test,non-word,1,564,50,keypress
Z3CdE,2,134,15,madly,CW,test,word,1,698,50,keypress
Z3CdE,2,168,15,gremlin,SW,test,word,1,777,50,keypress
Z3CdE,2,185,15,xhrhyrbi,NW,test,non-word,1,506,50,keypress
Z3CdE,1,31,7,bloke,SW,test,word,1,635,50,keypress
Z3CdE,2,195,9,tractor,CW,test,word,1,1105,50,keypress
Z3CdE,4,365,7,rarity,CW,test,word,1,658,50,keypress
Z3CdE,3,276,9,tickery,CPW,test,non-word,1,950,50,keypress
Z3CdE,4,327,7,subterfuge,SW,test,word,1,689,50,keypress
Z3CdE,4,328,7,larger,CW,test,word,1,876,50,keypress
Z3CdE,1,93,15,heedery,CPW,test,non-word,1,775,50,keypress
Z3CdE,2,131,15,luggage,SW,test,word,1,568,50,keypress
Z3CdE,2,148,9,tack,SW,test,word,1,634,50,keypress
Z3CdE,4,321,7,thrilful,CPW,test,word,0,739,50,keypress
Z3CdE,3,299,15,bvkumvno,NW,test,non-word,1,511,50,keypress
Z3CdE,1,1,7,tickness,CPW,test,non-word,1,1032,50,keypress
Z3CdE,2,167,15,pliper,SPW,test,non-word,1,796,50,keypress
Z3CdE,2,194,9,jollience,CPW,test,non-word,1,665,50,keypress
Z3CdE,3,290,9,existize,CPW,test,non-word,1,682,50,keypress
Z3CdE,4,383,9,drift,SW,test,word,1,561,50,keypress
Z3CdE,1,18,7,climbly,CPW,test,non-word,1,731,50,keypress
Z3CdE,1,19,7,keobycc,NW,test,non-word,1,516,50,keypress
Z3CdE,1,20,7,whilst,SW,test,word,1,856,50,keypress
Z3CdE,4,379,7,sue,SW,test,word,1,514,50,keypress
Z3CdE,1,94,15,etscvv,NW,test,non-word,1,508,50,keypress
Z3CdE,1,95,15,bhvhnrt,NW,test,non-word,1,473,50,keypress
Z3CdE,1,96,15,expiry,CW,test,word,1,1136,50,keypress
Z3CdE,4,327,15,grindate,CPW,test,non-word,1,557,50,keypress
Z3CdE,3,300,15,talkism,CPW,test,non-word,1,763,50,keypress
Z3CdE,4,326,15,puzza,SPW,test,non-word,1,548,50,keypress
Z3CdE,2,102,15,velour,SW,test,non-word,0,946,50,keypress
Z3CdE,4,356,9,uwuf,NW,test,non-word,1,618,50,keypress
Z3CdE,4,353,9,iiyw,NW,test,non-word,1,597,50,keypress
Z3CdE,4,310,9,tittal,CPW,test,non-word,1,615,50,keypress
Z3CdE,1,9,15,storey,SW,test,non-word,0,945,50,keypress
Z3CdE,4,318,9,icpmtxuyo,NW,catch,non-word,1,522,50,keypress
Z3CdE,4,314,9,cudoikore,SPW,test,non-word,1,550,50,keypress
Z3CdE,2,128,15,ohnknhuao,NW,catch,non-word,1,529,50,keypress
Z3CdE,1,18,9,rowan,SW,test,non-word,0,696,50,keypress
Z3CdE,4,360,7,carver,CW,test,word,1,612,50,keypress
Z3CdE,1,97,15,ringary,CPW,test,non-word,1,652,50,keypress
Z3CdE,1,17,9,government,CW,catch,word,1,716,50,keypress
Z3CdE,3,205,7,prololed,SPW,test,non-word,1,698,50,keypress
Z3CdE,4,359,9,padirt,SPW,test,non-word,1,650,50,keypress
Z3CdE,2,195,7,brooch,SW,test,word,1,725,50,keypress
Z3CdE,3,273,9,wring,SW,test,word,1,761,50,keypress
Z3CdE,3,274,9,pressery,CPW,test,non-word,1,882,50,keypress
Z3CdE,2,197,9,lksfrnlb,NW,catch,non-word,1,962,50,keypress
Z3CdE,2,196,9,digestible,CW,test,word,1,923,50,keypress
Z3CdE,1,9,7,panicist,CPW,test,non-word,1,821,50,keypress
Z3CdE,4,370,7,ennnhu,NW,test,non-word,1,505,50,keypress
Z3CdE,3,237,7,matolion,SPW,test,non-word,1,613,50,keypress
Z3CdE,1,70,9,utner,SPW,test,non-word,1,583,50,keypress
Z3CdE,4,359,7,kasof,SPW,test,non-word,1,464,50,keypress
Z3CdE,1,98,15,iyubyl,NW,test,non-word,1,555,50,keypress
Z3CdE,4,361,15,shapeless,CW,test,word,1,820,50,keypress
Z3CdE,4,363,7,quickie,CW,test,word,1,652,50,keypress
Z3CdE,3,243,7,obsession,CW,test,word,1,561,50,keypress
Z3CdE,3,242,7,visitation,CW,test,word,1,763,50,keypress
Z3CdE,1,23,15,manst,SPW,test,non-word,1,745,50,keypress
Z3CdE,4,382,15,posterior,SW,test,word,1,754,50,keypress
Z3CdE,3,293,9,doubtful,CW,test,word,1,568,50,keypress
Z3CdE,3,294,9,lowism,CPW,test,non-word,1,619,50,keypress
Z3CdE,3,218,9,aversor,CPW,test,non-word,1,750,50,keypress
Z3CdE,4,380,7,slothful,CW,test,word,1,635,50,keypress
Z3CdE,4,347,9,crawlen,CPW,test,non-word,1,645,50,keypress
Z3CdE,4,371,15,fishy,CW,test,word,1,650,50,keypress
Z3CdE,4,360,15,almost,SW,catch,word,1,993,50,keypress
Z3CdE,4,372,15,hulk,SW,test,word,1,624,50,keypress
Z3CdE,4,375,15,informer,CW,test,word,1,553,50,keypress
Z3CdE,4,306,9,pulsation,CW,test,word,1,838,50,keypress
Z3CdE,4,307,9,gifyhcao,NW,test,non-word,1,589,50,keypress
Z3CdE,2,187,9,foque,SPW,test,non-word,1,700,50,keypress
Z3CdE,2,166,15,wave,SW,test,word,1,489,50,keypress
Z3CdE,4,387,7,governance,CW,test,word,1,772,50,keypress
Z3CdE,4,313,9,mirecullis,SPW,test,non-word,1,667,50,keypress
Z3CdE,1,35,7,cufhgkdgho,NW,catch,non-word,1,693,50,keypress
Z3CdE,4,389,7,trare,SPW,test,non-word,1,619,50,keypress
Z3CdE,2,129,15,coovy,SPW,test,non-word,1,656,50,keypress
Z3CdE,4,363,9,othhpv,NW,test,non-word,1,647,50,keypress
Z3CdE,3,239,7,bloomer,CW,test,word,1,670,50,keypress
Z3CdE,4,391,7,rector,SW,test,non-word,0,1074,50,keypress
Z3CdE,4,361,9,double,SW,catch,word,1,709,50,keypress
Z3CdE,4,366,9,through,SW,catch,word,1,705,50,keypress
Z3CdE,4,364,7,wickedness,CW,test,word,1,627,50,keypress
Z3CdE,2,193,9,fatheror,CPW,test,non-word,1,632,50,keypress
Z3CdE,1,16,15,wfybwb,NW,test,non-word,1,589,50,keypress
Z3CdE,4,372,9,hath,SW,test,word,1,803,50,keypress
Z3CdE,2,176,15,stripy,CW,test,non-word,0,813,50,keypress
Z3CdE,1,39,7,wwflpc,NW,test,non-word,1,636,50,keypress
Z3CdE,1,40,7,dray,SW,test,non-word,0,736,50,keypress
Z3CdE,1,42,7,vaginism,CPW,test,non-word,1,695,50,keypress
Z3CdE,2,178,15,adivige,SPW,test,non-word,1,597,50,keypress
Z3CdE,2,171,15,riotance,CPW,test,non-word,1,991,50,keypress
Z3CdE,1,43,7,lodmer,SPW,test,non-word,1,641,50,keypress
Z3CdE,1,36,7,knksgo,NW,test,non-word,1,494,50,keypress
Z3CdE,2,181,15,ykktmt,NW,test,non-word,1,580,50,keypress
Z3CdE,1,48,7,bludgeon,SW,test,word,1,929,50,keypress
Z3CdE,4,301,15,warsord,SPW,test,non-word,1,533,50,keypress
Z3CdE,2,186,15,iyryyu,NW,test,non-word,1,541,50,keypress
Z3CdE,2,187,15,radial,CW,test,word,1,827,50,keypress
Z3CdE,1,26,15,dircy,SPW,test,non-word,1,658,50,keypress
Z3CdE,1,30,15,loosish,CPW,test,non-word,1,797,50,keypress
Z3CdE,3,295,9,duffer,CW,test,non-word,0,628,50,keypress
Z3CdE,3,219,9,ntgsr,NW,test,non-word,1,449,50,keypress
Z3CdE,3,299,9,wrap,SW,test,word,1,651,50,keypress
Z3CdE,2,118,9,quietly,CW,test,word,1,594,50,keypress
Z3CdE,1,24,7,ormueovhwu,NW,catch,non-word,1,511,50,keypress
Z3CdE,3,298,15,cuddlify,CPW,test,non-word,1,879,50,keypress
Z3CdE,4,360,9,wampum,SW,test,non-word,0,487,50,keypress
Z3CdE,2,181,9,lawless,CW,test,word,1,574,50,keypress
Z3CdE,4,357,9,douleous,SPW,test,non-word,1,777,50,keypress
Z3CdE,4,355,9,orbit,SW,test,word,1,566,50,keypress
Z3CdE,4,309,9,handler,CW,test,word,1,620,50,keypress
Z3CdE,1,7,15,garment,SW,test,word,1,959,50,keypress
Z3CdE,1,34,7,coupler,CW,test,word,1,624,50,keypress
Z3CdE,2,127,15,gewvjdguo,NW,catch,non-word,1,564,50,keypress
Z3CdE,2,125,15,truts,SPW,test,non-word,1,841,50,keypress
Z3CdE,1,20,9,tactile,SW,test,word,1,846,50,keypress
Z3CdE,4,402,9,singness,CPW,test,non-word,1,770,50,keypress
Z3CdE,2,147,9,regardal,CPW,test,non-word,1,690,50,keypress
Z3CdE,4,400,9,advisedly,CW,test,word,1,820,50,keypress
Z3CdE,4,316,7,attachment,CW,test,word,1,592,50,keypress
Z3CdE,4,325,15,darkies,CW,test,non-word,0,739,50,keypress
Z3CdE,1,69,7,assert,SW,test,word,1,559,50,keypress
Z3CdE,1,85,15,cipon,SPW,test,non-word,1,549,50,keypress
Z3CdE,2,196,7,ueegtpftc,NW,catch,non-word,1,627,50,keypress
Z3CdE,4,330,15,awnter,SPW,test,non-word,1,576,50,keypress
Z3CdE,2,153,9,ingratiate,SW,test,word,1,1009,50,keypress
Z3CdE,1,74,7,assistance,CW,test,word,1,565,50,keypress
Z3CdE,1,24,9,complicity,SW,test,word,1,1147,50,keypress
Z3CdE,1,25,9,magi,SW,test,non-word,0,708,50,keypress
Z3CdE,1,26,9,shocker,CW,test,word,1,613,50,keypress
Z3CdE,1,27,9,rpsrbru,NW,test,non-word,1,543,50,keypress
Z3CdE,1,28,9,buruin,SPW,test,non-word,1,598,50,keypress
Z3CdE,1,29,9,article,SW,test,word,1,598,50,keypress
Z3CdE,1,30,9,autumn,SW,test,word,1,541,50,keypress
Z3CdE,1,99,15,procey,SPW,test,non-word,1,660,50,keypress
Z3CdE,3,206,7,jailous,CPW,test,non-word,1,898,50,keypress
Z3CdE,2,103,15,threatity,CPW,test,non-word,1,833,50,keypress
Z3CdE,3,291,9,chalm,SPW,test,non-word,1,630,50,keypress
Z3CdE,3,292,9,spoun,SPW,test,non-word,1,859,50,keypress
Z3CdE,2,106,15,aloft,SW,test,word,1,820,50,keypress
Z3CdE,1,31,15,organism,CW,test,word,1,670,50,keypress
Z3CdE,4,377,7,idnock,SPW,test,non-word,1,553,50,keypress
Z3CdE,3,220,9,foxable,CPW,test,non-word,1,810,50,keypress
Z3CdE,4,382,7,ojswk,NW,test,non-word,1,573,50,keypress
Z3CdE,4,347,7,wbwou,NW,test,non-word,1,544,50,keypress
Z3CdE,4,348,9,resant,SPW,test,non-word,1,738,50,keypress
Z3CdE,4,358,9,smudgance,CPW,test,non-word,1,567,50,keypress
Z3CdE,4,349,9,bullion,SW,test,word,1,645,50,keypress
Z3CdE,1,2,15,spaniel,SW,test,word,1,825,50,keypress
Z3CdE,2,182,9,richor,CPW,test,non-word,1,701,50,keypress
Z3CdE,4,352,9,vestige,SW,test,word,1,661,50,keypress
Z3CdE,3,228,9,iwyu,NW,test,non-word,1,724,50,keypress
Z3CdE,4,311,9,woolen,CW,test,word,1,635,50,keypress
Z3CdE,4,386,7,fleecify,CPW,test,non-word,1,1360,50,keypress
Z3CdE,4,397,15,abruptness,CW,test,word,1,705,50,keypress
Z3CdE,4,357,7,sickery,CPW,test,non-word,1,672,50,keypress
Z3CdE,4,358,7,bagninu,SPW,test,non-word,1,555,50,keypress
Z3CdE,2,189,9,onyx,SW,test,word,1,994,50,keypress
Z3CdE,2,190,9,flier,CW,test,word,1,1678,50,keypress
Z3CdE,3,227,7,earthable,CPW,test,non-word,1,978,50,keypress
Z3CdE,3,228,7,afro,SW,test,word,1,745,50,keypress
Z3CdE,1,13,15,nvjktshbiu,NW,catch,non-word,1,507,50,keypress
Z3CdE,2,192,9,oftdltn,NW,test,non-word,1,580,50,keypress
Z3CdE,1,14,15,trullys,SPW,test,non-word,1,680,50,keypress
Z3CdE,1,15,15,luttle,SPW,test,non-word,1,785,50,keypress
Z3CdE,1,17,15,bucolic,SW,test,word,1,1071,50,keypress
Z3CdE,4,366,15,gruglin,SPW,test,non-word,1,1281,50,keypress
Z3CdE,4,369,7,waft,SW,test,word,1,616,50,keypress
Z3CdE,4,369,15,finality,CW,test,word,1,1572,50,keypress
Z3CdE,1,69,9,officence,CPW,test,non-word,1,733,50,keypress
Z3CdE,3,245,15,legit,SW,test,word,1,632,50,keypress
Z3CdE,3,238,7,ratlal,SPW,test,non-word,1,750,50,keypress
Z3CdE,1,72,9,whippy,CW,test,non-word,0,714,50,keypress
Z3CdE,1,73,9,cageky,SPW,test,non-word,1,648,50,keypress
Z3CdE,4,373,15,advisor,CW,test,word,1,526,50,keypress
Z3CdE,3,241,7,tallion,CPW,test,non-word,1,683,50,keypress
Z3CdE,1,75,9,atbgypebhu,NW,catch,non-word,1,810,50,keypress
Z3CdE,3,247,7,downer,CW,test,word,1,586,50,keypress
Z3CdE,4,380,15,siroitic,SPW,test,non-word,1,564,50,keypress
Z3CdE,4,383,15,arsonist,CW,test,word,1,722,50,keypress
Z3CdE,2,107,15,tiaclo,SPW,test,non-word,1,601,50,keypress
Z3CdE,2,108,15,sender,CW,test,word,1,713,50,keypress
Z3CdE,4,378,7,smudge,SW,test,word,1,634,50,keypress
Z3CdE,3,297,9,howlist,CPW,test,non-word,1,638,50,keypress
Z3CdE,3,221,9,pulley,SW,test,word,1,678,50,keypress
Z3CdE,3,222,9,borrowly,CPW,test,non-word,1,741,50,keypress
Z3CdE,3,223,9,marketent,CPW,test,non-word,1,561,50,keypress
Z3CdE,3,300,9,nepotism,SW,test,word,1,749,50,keypress
Z3CdE,4,350,9,trador,CPW,test,non-word,1,655,50,keypress
Z3CdE,4,354,9,rhrlh,NW,test,non-word,1,458,50,keypress
Z3CdE,4,308,9,pymulet,SPW,test,non-word,1,612,50,keypress
Z3CdE,2,186,9,pilferless,CPW,test,word,0,1063,50,keypress
Z3CdE,3,229,9,ink,SW,test,word,1,563,50,keypress
Z3CdE,4,356,15,browse,SW,test,word,1,645,50,keypress
Z3CdE,2,122,15,talker,CW,test,word,1,631,50,keypress
Z3CdE,3,230,9,angler,CW,test,word,1,1006,50,keypress
Z3CdE,4,362,9,paw,SW,test,word,1,510,50,keypress
Z3CdE,4,390,7,oncricant,SPW,test,non-word,1,595,50,keypress
Z3CdE,3,231,9,copyist,CW,test,word,1,1064,50,keypress
Z3CdE,3,233,9,jerkless,CPW,test,word,0,925,50,keypress
Z3CdE,3,234,9,wig,SW,test,word,1,648,50,keypress
Z3CdE,1,37,7,deposit,SW,test,word,1,564,50,keypress
Z3CdE,4,367,9,filigree,SW,test,non-word,0,585,50,keypress
Z3CdE,4,368,9,juicy,CW,test,word,1,595,50,keypress
Z3CdE,4,369,9,laxlor,SPW,test,non-word,1,605,50,keypress
Z3CdE,4,370,9,nyuuwl,NW,test,non-word,1,483,50,keypress
Z3CdE,1,38,7,prom,SW,test,word,1,590,50,keypress
Z3CdE,4,397,7,foolish,CW,test,word,1,1103,50,keypress
Z3CdE,4,398,7,plentier,CPW,test,non-word,1,847,50,keypress
Z3CdE,4,400,7,mailer,CW,test,word,1,575,50,keypress
Z3CdE,4,401,7,sililee,SPW,test,non-word,1,774,50,keypress
Z3CdE,2,117,9,saintly,CW,test,word,1,959,50,keypress
Z3CdE,2,119,9,pancreas,SW,test,word,1,630,50,keypress
Z3CdE,1,44,7,clitoris,SW,test,word,1,702,50,keypress
Z3CdE,3,296,15,rarely,CW,test,word,1,570,50,keypress
Z3CdE,3,297,15,epmyoc,NW,test,non-word,1,545,50,keypress
Z3CdE,1,49,7,gabble,SW,test,non-word,0,787,50,keypress
Z3CdE,4,302,15,daemon,SW,test,non-word,0,523,50,keypress
Z3CdE,4,303,15,perkness,CPW,test,non-word,1,868,50,keypress
Z3CdE,2,188,15,redness,CW,test,word,1,687,50,keypress
Z3CdE,4,375,7,nyetpdgt,NW,test,non-word,1,530,50,keypress
Z3CdE,4,376,7,roguish,CW,test,word,1,830,50,keypress
Z3CdE,1,28,15,aprafee,SPW,test,non-word,1,553,50,keypress
Z3CdE,1,32,15,skew,SW,test,word,1,682,50,keypress
Z3CdE,4,345,7,viewer,CW,test,word,1,558,50,keypress
Z3CdE,4,346,7,idyllic,CW,test,word,1,1189,50,keypress
Z3CdE,2,113,15,childless,CW,test,word,1,598,50,keypress
Z3CdE,4,383,7,heavenity,CPW,test,non-word,1,1040,50,keypress
Z3CdE,4,301,9,metric,CW,test,word,1,839,50,keypress
Z3CdE,4,302,9,roadie,CW,test,word,1,734,50,keypress
Z3CdE,3,227,9,sorely,CW,test,word,1,727,50,keypress
Z3CdE,1,39,15,sadism,SW,test,non-word,0,795,50,keypress
Z3CdE,4,305,9,slurt,SPW,test,non-word,1,777,50,keypress
Z3CdE,2,165,15,carrot,SW,test,word,1,588,50,keypress
Z3CdE,4,396,15,tnvhhn,NW,test,non-word,1,484,50,keypress
Z3CdE,4,357,15,trendness,CPW,test,non-word,1,1128,50,keypress
Z3CdE,3,271,9,trackless,CW,test,non-word,0,1112,50,keypress
Z3CdE,4,399,9,nearer,CW,test,word,1,1126,50,keypress
Z3CdE,4,320,7,frisping,SPW,test,non-word,1,598,50,keypress
Z3CdE,4,324,15,appeal,SW,test,word,1,822,50,keypress
Z3CdE,1,16,9,rilt,SPW,test,non-word,1,698,50,keypress
Z3CdE,1,83,15,aanffhn,NW,test,non-word,1,614,50,keypress
Z3CdE,2,192,7,talkous,CPW,test,non-word,1,767,50,keypress
Z3CdE,2,193,7,wackiness,CW,test,word,1,740,50,keypress
Z3CdE,1,86,15,poker,CW,test,word,1,618,50,keypress
Z3CdE,4,325,7,trap,SW,test,word,1,601,50,keypress
Z3CdE,4,326,7,timer,CW,test,word,1,540,50,keypress
Z3CdE,2,154,9,hirgote,SPW,test,non-word,1,871,50,keypress
Z3CdE,2,156,9,ledger,CW,test,word,1,787,50,keypress
Z3CdE,2,157,9,gheed,SPW,test,non-word,1,678,50,keypress
Z3CdE,2,158,9,riotment,CPW,test,non-word,1,1069,50,keypress
Z3CdE,2,159,9,eyuhhr,NW,test,non-word,1,586,50,keypress
Z3CdE,2,160,9,face,SW,catch,word,1,1532,50,keypress
Z3CdE,3,202,7,houseful,CW,test,word,1,783,50,keypress
Z3CdE,3,203,7,broil,SW,test,word,1,517,50,keypress
Z3CdE,3,213,15,guile,SW,test,non-word,0,1256,50,keypress
Z3CdE,1,100,15,enspeach,SPW,test,non-word,1,655,50,keypress
Z3CdE,3,207,7,decidedly,CW,test,word,1,605,50,keypress
Z3CdE,2,104,15,ntnso,NW,test,non-word,1,540,50,keypress
Z3CdE,2,105,15,dreamy,CW,test,word,1,813,50,keypress
Z3CdE,2,171,9,vgtwfr,NW,test,non-word,1,530,50,keypress
Z3CdE,2,172,9,ydtrm,NW,test,non-word,1,628,50,keypress
Z3CdE,2,173,9,micrank,SPW,test,non-word,1,653,50,keypress
Z3CdE,3,298,9,tandlim,SPW,test,non-word,1,493,50,keypress
Z3CdE,4,385,15,gibbon,SW,test,word,1,1291,50,keypress
Z3CdE,4,388,15,satire,SW,test,word,1,551,50,keypress
Z3CdE,4,381,7,beardless,CW,test,word,1,780,50,keypress
Z3CdE,2,112,15,gnwmtv,NW,test,non-word,1,482,50,keypress
Z3CdE,3,224,9,shirk,SW,test,word,1,720,50,keypress
Z3CdE,3,225,9,howlable,CPW,test,non-word,1,787,50,keypress
Z3CdE,2,118,15,ralitac,SPW,test,non-word,1,772,50,keypress
Z3CdE,4,303,9,hairy,CW,test,word,1,489,50,keypress
Z3CdE,2,164,15,minimal,CW,test,word,1,613,50,keypress
Z3CdE,2,184,9,jaint,SPW,test,non-word,1,962,50,keypress
Z3CdE,2,120,15,oceanic,CW,test,word,1,917,50,keypress
Z3CdE,1,29,7,guttic,CPW,test,non-word,1,651,50,keypress
Z3CdE,2,188,9,borrowery,CPW,test,non-word,1,1080,50,keypress
Z3CdE,2,124,15,wetter,CW,test,word,1,670,50,keypress
Z3CdE,4,358,15,perkment,CPW,test,non-word,1,972,50,keypress
Z3CdE,4,359,15,cachet,SW,test,word,1,680,50,keypress
Z3CdE,1,57,9,carpal,SW,test,word,1,746,50,keypress
Z3CdE,1,58,9,finishist,CPW,test,non-word,1,824,50,keypress
Z3CdE,3,229,7,yxhc,NW,test,non-word,1,457,50,keypress
Z3CdE,1,10,15,ringery,CPW,test,non-word,1,647,50,keypress
