"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
30,27,"mensola","SEDINOCA","TAPOSTOIONA",1,"Incorrect",2708,"keypress"
30,28,"sentimento","AMANIMARISMO","FUMACOLIO",1,"Correct",2658,"keypress"
30,29,"massacro","UCCIDALOSAMENTO","BAMAGOGO",1,"Correct",2206,"keypress"
30,30,"giocattolo","BAMBITORIO","SDRASTELLO",1,"Correct",1764,"keypress"
30,31,"rinfresco","SPONATENTALISMO","BICCORERIANNO",2,"Correct",4028,"keypress"
30,32,"lampadina","ILLUMINETTRIA","VESTICELLA",1,"Correct",1381,"keypress"
30,33,"emicrania","ACUFEROIDIA","MAAZELLARIA",1,"Correct",1860,"keypress"
30,34,"credenza","BONSCETTIA","BOVISELETTA",1,"Correct",2087,"keypress"
30,35,"cesto","BUCCOLAIANDOLO","BOVIACCAMENTO",1,"Correct",2913,"keypress"
30,36,"risata","GUTONERTITA","SEPOLLAIA",1,"Correct",2320,"keypress"
30,37,"lussuria","CUOCCELA","PECCANNIA",2,"Correct",1705,"keypress"
30,38,"lampada","BEVERCHIETTA","ILLUMITINA",2,"Correct",1499,"keypress"
30,39,"bara","FRITIENDOLA","SEPOLLAIA",2,"Correct",1900,"keypress"
30,40,"dentista","GUARIOGRANDOLA","BULICCHIRURA",2,"Correct",4416,"keypress"
30,41,"idolo","PESCHETTORIO","BAMAGOGO",2,"Correct",2495,"keypress"
30,42,"melma","AFFOGNITURA","CAGOGNAZZA",1,"Correct",2673,"keypress"
30,43,"attrezzo","LETTOLETTO","PESCHETTORIO",1,"Incorrect",3499,"keypress"
30,44,"trionfo","AMAGGIOSCO","TRAVINCIMENTO",2,"Correct",3083,"keypress"
30,45,"insetto","NIDORMIENDOLO","INFETOTERO",2,"Incorrect",1773,"keypress"
30,46,"fascino","CORTECNOLISMO","AMAGGIOSCO",2,"Correct",1952,"keypress"
30,47,"panca","BULICCHIRURA","SEDINOCA",2,"Correct",3243,"keypress"
30,48,"crepuscolo","NEBBALLIANTO","AMANIMARISMO",1,"Correct",1838,"keypress"
30,49,"cranio","VORICIPANZIO","GROTOPSIANDOLO",1,"Incorrect",1860,"keypress"
30,50,"vaiolo","INFETOTERO","BICCORERIANNO",1,"Correct",2022,"keypress"
30,51,"mucca","BOVACCIETTA","NUTRONATEZZA",1,"Correct",2577,"keypress"
30,52,"agonia","TOPISEGNATURA","MORTUMAZITA",2,"Correct",1682,"keypress"
30,53,"ginnasta","COTOLITELLA","ATLETINATRICA",2,"Correct",1730,"keypress"
30,54,"serbatoio","BAMBITORIO","POZZETALITO",2,"Correct",1299,"keypress"
30,55,"carcassa","ILLUMITINA","BOVETRITOLA",2,"Correct",2831,"keypress"
30,56,"incentivo","SDEGNATISMO","VORICIPANZIO",2,"Correct",2509,"keypress"
30,57,"comodino","SUONANELLO","LETTOLETTO",2,"Correct",1181,"keypress"
30,58,"patriota","TAPOSTOIONA","NASCOBILISTA",2,"Correct",2658,"keypress"
30,59,"pianta","ERBACOLATURA","BONSCETTIA",1,"Correct",1051,"keypress"
30,60,"opuscolo","DÉPLIOTIO","TETRUCCIERICO",1,"Correct",1992,"keypress"
30,61,"fischio","SCIOCOLTAZIO","MORCAVATTICO",1,"Correct",2200,"keypress"
30,62,"insulto","BACINGINEO","OFFENDANTOSO",2,"Correct",1582,"keypress"
30,63,"scodella","IRIBOLENZA","FRITIENDOLA",2,"Correct",1491,"keypress"
30,64,"gelosia","GENAMORENZA","ATLETINATRICA",1,"Correct",1321,"keypress"
30,65,"capezzolo","NEBBALLIANTO","BACINGINEO",2,"Correct",2874,"keypress"
30,66,"padella","TINFETIOLIA","CUOCETTOLA",2,"Correct",3798,"keypress"
30,67,"puntura","VACEFALINA","ACUFEROIDIA",1,"Correct",3005,"keypress"
30,68,"benda","DECOMODA","GUARIOGRANDOLA",2,"Correct",1988,"keypress"
30,69,"poltrona","DECOMODA","BOVACCIETTA",1,"Correct",1020,"keypress"
30,70,"disprezzo","UCCIDALOSAMENTO","SDEGNATISMO",2,"Correct",3112,"keypress"
30,71,"macello","BOVIACCAMENTO","TRAVINCIMENTO",2,"Incorrect",1960,"keypress"
30,72,"progresso","SCIOCOLTAZIO","CORTECNOLISMO",2,"Correct",1952,"keypress"
30,73,"abbondanza","AFFOGNITURA","NUTRONATEZZA",2,"Correct",1473,"keypress"
30,74,"squalo","SUPESCITOLO","GHIOTOSTALMENTO",1,"Correct",2364,"keypress"
30,75,"collera","BOVETRITOLA","IRIBOLENZA",2,"Correct",1307,"keypress"
30,76,"brezza","NUVOLTANZA","TECNOLICENZA",1,"Correct",1319,"keypress"
30,77,"pelliccia","MORTUMAZITA","BOVISELETTA",2,"Correct",2418,"keypress"
30,78,"malaria","VACIDEMINA","VAPOGELLA",1,"Correct",1172,"keypress"
30,79,"stampo","SPONATENTALISMO","MAFIDAMATO",1,"Correct",1752,"keypress"
30,80,"industria","TECNOLICENZA","SOMMIRATOLA",1,"Correct",3069,"keypress"
30,81,"faro","SUPESCITOLO","LUMITATRO",2,"Correct",1403,"keypress"
31,1,"fischio","MORCAVATTICO","SCIOCOLTAZIO",2,"Correct",4448,"keypress"
31,2,"pasta","COTOLITELLA","SUONONELLA",1,"Correct",4127,"keypress"
31,3,"malaria","VACIDEMINA","BONSCETTIA",1,"Correct",3607,"keypress"
31,4,"abbondanza","NUTRONATEZZA","MAAZELLARIA",1,"Correct",3817,"keypress"
31,5,"caramella","BULICCHIRURA","TIELATILLINA",1,"Incorrect",4286,"keypress"
31,6,"scarafaggio","BAMAGOGO","MORCAVATTICO",1,"Incorrect",3224,"keypress"
31,7,"commedia","SHAKESPEARIA","DECOMODA",1,"Correct",5117,"keypress"
31,8,"serbatoio","POZZETALITO","BAIALININARLO",2,"Incorrect",5998,"keypress"
31,9,"mucca","NUTRONATEZZA","BOVACCIETTA",2,"Correct",5136,"keypress"
31,10,"cranio","GROTOPSIANDOLO","AMANIMARISMO",2,"Incorrect",2551,"keypress"
31,11,"feccia","IRIBOLENZA","CAGOGNAZZA",2,"Correct",2944,"keypress"
31,12,"melma","AFFOGNITURA","VACEFALINA",1,"Correct",3951,"keypress"
31,13,"rinfresco","BICCORERIANNO","BRUFFEMIANDOLO",2,"Incorrect",4629,"keypress"
31,14,"pettegolezzo","UFFAMALINALISMO","POZZETALITO",1,"Correct",3243,"keypress"
31,15,"massacro","TRAVINCIMENTO","UCCIDALOSAMENTO",2,"Correct",3333,"keypress"
31,16,"panca","SEDINOCA","CUOCCELA",1,"Correct",2426,"keypress"
31,17,"sentimento","AMANIMARISMO","CORTECNOLISMO",1,"Correct",3097,"keypress"
31,18,"cuscino","POSPICCIOLO","SDRASTELLO",1,"Incorrect",5155,"keypress"
31,19,"crepuscolo","NEBBALLIANTO","UFFAMALINALISMO",1,"Correct",4371,"keypress"
31,20,"statua","ERBACOLATURA","SOMMIRATOLA",2,"Correct",3849,"keypress"
31,21,"insetto","SUPESCITOLO","NIDORMIENDOLO",2,"Correct",3099,"keypress"
31,22,"pianta","VAPOGELLA","ERBACOLATURA",2,"Correct",4541,"keypress"
31,23,"attrezzo","BUCCOLAIANDOLO","PESCHETTORIO",1,"Incorrect",3079,"keypress"
31,24,"disprezzo","SDEGNATISMO","BICCORERIANNO",1,"Correct",2375,"keypress"
31,25,"schiuma","AFFOGNITURA","VAPOGELLA",2,"Correct",1879,"keypress"
31,26,"giocattolo","BAMBITORIO","GHIOTOSTALMENTO",1,"Correct",2170,"keypress"
31,27,"padella","CUOCETTOLA","TECNOLICENZA",1,"Correct",1909,"keypress"
31,28,"tromba","SEDINOCA","SUONONELLA",2,"Correct",2437,"keypress"
31,29,"bibita","FRITIENDOLA","BEVERCHIETTA",2,"Correct",3325,"keypress"
31,30,"ginnasta","ATLETINATRICA","BOVETRITOLA",1,"Correct",1773,"keypress"
31,31,"credenza","SEPOLLAIA","BONSCETTIA",2,"Correct",3543,"keypress"
31,32,"fascino","AMAGGIOSCO","BACINGINEO",1,"Correct",1788,"keypress"
31,33,"terrazzo","POSPICCIOLO","TETRUCCIERICO",2,"Incorrect",2549,"keypress"
31,34,"capezzolo","GROTOPSIANDOLO","BACINGINEO",1,"Incorrect",2365,"keypress"
31,35,"opuscolo","MAFIDAMATO","DÉPLIOTIO",2,"Correct",3080,"keypress"
31,36,"progresso","BAMBITORIO","CORTECNOLISMO",2,"Correct",2253,"keypress"
31,37,"stampo","NEBBALLIANTO","SPONATENTALISMO",1,"Incorrect",5924,"keypress"
31,38,"faro","SCIOCOLTAZIO","LUMITATRO",2,"Correct",1497,"keypress"
31,39,"emicrania","ACUFEROIDIA","TINFETIOLIA",1,"Correct",2471,"keypress"
31,40,"scodella","BOVISELETTA","FRITIENDOLA",2,"Correct",2622,"keypress"
31,41,"vaiolo","INFETOTERO","LETTOLETTO",2,"Incorrect",2486,"keypress"
31,42,"gelosia","GENAMORENZA","GUARIOGRANDOLA",2,"Incorrect",3431,"keypress"
31,43,"carcassa","BOVETRITOLA","ATLETINATRICA",1,"Correct",2636,"keypress"
31,44,"brezza","NUVOLTANZA","BEVERCHIETTA",2,"Incorrect",5012,"keypress"
31,45,"squalo","SDRASTELLO","SUPESCITOLO",1,"Incorrect",3468,"keypress"
31,46,"sciarpa","TOPISEGNATURA","GIUBBIATOLA",2,"Correct",1861,"keypress"
31,47,"poltrona","DECOMODA","ILLUMINETTRIA",1,"Correct",1703,"keypress"
31,48,"pentola","ILLUMITINA","CUOCCELA",2,"Correct",1443,"keypress"
31,49,"allergia","SOMMIRATOLA","TINFETIOLIA",2,"Correct",2200,"keypress"
31,50,"risata","NUVOLTANZA","GUTONERTITA",2,"Correct",2350,"keypress"
31,51,"puntura","VACEFALINA","GIUBBIATOLA",1,"Correct",2389,"keypress"
31,52,"lampadina","ILLUMINETTRIA","GUTONERTITA",1,"Correct",1445,"keypress"
31,53,"fungo","GHIOTOSTALMENTO","INFETOTERO",1,"Correct",2323,"keypress"
31,54,"mensola","VESTICELLA","TAPOSTOIONA",1,"Incorrect",4329,"keypress"
31,55,"collera","CUOCETTOLA","IRIBOLENZA",2,"Correct",2246,"keypress"
31,56,"pervertito","LUMITATRO","BRUFFEMIANDOLO",2,"Correct",2184,"keypress"
31,57,"pentito","SDEGNATISMO","MAFIDAMATO",2,"Correct",2581,"keypress"
31,58,"dentista","BULICCHIRURA","VACIDEMINA",1,"Correct",3973,"keypress"
31,59,"cesto","BUCCOLAIANDOLO","UCCIDALOSAMENTO",1,"Correct",1657,"keypress"
31,60,"gonna","COTOLITELLA","VESTICELLA",1,"Incorrect",2562,"keypress"
31,61,"incentivo","VORICIPANZIO","NIDORMIENDOLO",1,"Correct",3783,"keypress"
31,62,"benda","GENAMORENZA","GUARIOGRANDOLA",2,"Correct",3782,"keypress"
31,63,"patriota","NASCOBILISTA","SHAKESPEARIA",1,"Correct",2145,"keypress"
31,64,"matita","PECCANNIA","TOPISEGNATURA",1,"Incorrect",1799,"keypress"
31,65,"lussuria","MORTUMAZITA","PECCANNIA",2,"Correct",3126,"keypress"
31,66,"violino","AMAGGIOSCO","SUONANELLO",2,"Correct",1790,"keypress"
31,67,"industria","BOVACCIETTA","TECNOLICENZA",2,"Correct",2565,"keypress"
31,68,"insulto","OFFENDANTOSO","BOVIACCAMENTO",1,"Correct",4083,"keypress"
31,69,"trionfo","SPONATENTALISMO","TRAVINCIMENTO",2,"Correct",1940,"keypress"
31,70,"manichino","GRATTUGIENDOLO","TETRUCCIERICO",1,"Incorrect",3803,"keypress"
31,71,"agonia","MORTUMAZITA","TIELATILLINA",1,"Correct",1246,"keypress"
31,72,"comodino","LETTOLETTO","SUONANELLO",1,"Correct",1429,"keypress"
31,73,"bara","SEPOLLAIA","CAGOGNAZZA",1,"Correct",2034,"keypress"
31,74,"pelliccia","BOVISELETTA","TAPOSTOIONA",2,"Incorrect",1855,"keypress"
31,75,"lampada","ILLUMITINA","ACUFEROIDIA",1,"Correct",1029,"keypress"
31,76,"cucchiaio","GRATTUGIENDOLO","OFFENDANTOSO",1,"Correct",1755,"keypress"
31,77,"tabacco","FUMACOLIO","DÉPLIOTIO",1,"Correct",1546,"keypress"
31,78,"macello","BOVIACCAMENTO","FUMACOLIO",1,"Correct",1750,"keypress"
31,79,"orchestra","NASCOBILISTA","MAAZELLARIA",1,"Incorrect",1654,"keypress"
31,80,"gattino","BAIALININARLO","VORICIPANZIO",2,"Incorrect",3876,"keypress"
31,81,"idolo","PESCHETTORIO","BAMAGOGO",2,"Correct",2831,"keypress"
32,1,"credenza","BONSCETTIA","TAPOSTOIONA",1,"Correct",3032,"keypress"
32,2,"mensola","CAGOGNAZZA","TAPOSTOIONA",2,"Correct",4280,"keypress"
32,3,"fascino","VORICIPANZIO","AMAGGIOSCO",2,"Correct",3107,"keypress"
32,4,"lampada","BEVERCHIETTA","ILLUMITINA",1,"Incorrect",3785,"keypress"
32,5,"ginnasta","ATLETINATRICA","SOMMIRATOLA",1,"Correct",5265,"keypress"
32,6,"terrazzo","UCCIDALOSAMENTO","POSPICCIOLO",2,"Correct",3514,"keypress"
32,7,"violino","TETRUCCIERICO","SUONANELLO",2,"Correct",2615,"keypress"
32,8,"lampadina","TECNOLICENZA","ILLUMINETTRIA",2,"Correct",3786,"keypress"
32,9,"brezza","NUVOLTANZA","ILLUMITINA",1,"Correct",2327,"keypress"
32,10,"cesto","UFFAMALINALISMO","BUCCOLAIANDOLO",2,"Correct",9008,"keypress"
32,11,"fischio","LETTOLETTO","SCIOCOLTAZIO",2,"Correct",4047,"keypress"
32,12,"allergia","TINFETIOLIA","GIUBBIATOLA",1,"Correct",5960,"keypress"
32,13,"cranio","GROTOPSIANDOLO","SDRASTELLO",1,"Correct",5304,"keypress"
32,14,"pelliccia","BOVISELETTA","CUOCCELA",1,"Correct",5111,"keypress"
32,15,"manichino","TETRUCCIERICO","GHIOTOSTALMENTO",1,"Correct",5129,"keypress"
32,16,"gelosia","GENAMORENZA","NUTRONATEZZA",1,"Correct",2761,"keypress"
32,17,"serbatoio","POZZETALITO","AMAGGIOSCO",1,"Correct",4752,"keypress"
32,18,"pettegolezzo","POSPICCIOLO","UFFAMALINALISMO",2,"Correct",3408,"keypress"
32,19,"faro","LUMITATRO","FUMACOLIO",2,"Incorrect",2919,"keypress"
32,20,"caramella","TIELATILLINA","TINFETIOLIA",1,"Correct",2993,"keypress"
32,21,"padella","ILLUMINETTRIA","CUOCETTOLA",2,"Correct",2289,"keypress"
32,22,"carcassa","VACIDEMINA","BOVETRITOLA",1,"Incorrect",5032,"keypress"
32,23,"statua","AFFOGNITURA","SOMMIRATOLA",1,"Incorrect",4735,"keypress"
32,24,"scodella","FRITIENDOLA","TIELATILLINA",1,"Correct",3840,"keypress"
32,25,"rinfresco","BRUFFEMIANDOLO","BICCORERIANNO",1,"Incorrect",3215,"keypress"
32,26,"capezzolo","BACINGINEO","BAIALININARLO",1,"Correct",2934,"keypress"
32,27,"pasta","COTOLITELLA","FRITIENDOLA",2,"Incorrect",2459,"keypress"
32,28,"collera","IRIBOLENZA","NUVOLTANZA",1,"Correct",3804,"keypress"
32,29,"pervertito","BRUFFEMIANDOLO","BUCCOLAIANDOLO",1,"Correct",2937,"keypress"
32,30,"stampo","SUONANELLO","SPONATENTALISMO",2,"Correct",1535,"keypress"
32,31,"bara","SEPOLLAIA","VESTICELLA",2,"Incorrect",3178,"keypress"
32,32,"commedia","MORTUMAZITA","SHAKESPEARIA",2,"Correct",2257,"keypress"
32,33,"pentola","SHAKESPEARIA","CUOCCELA",2,"Correct",2065,"keypress"
32,34,"bibita","CUOCETTOLA","BEVERCHIETTA",2,"Correct",1502,"keypress"
32,35,"gonna","BONSCETTIA","VESTICELLA",2,"Correct",1634,"keypress"
32,36,"macello","SCIOCOLTAZIO","BOVIACCAMENTO",2,"Correct",4728,"keypress"
32,37,"pianta","ERBACOLATURA","NASCOBILISTA",1,"Correct",4033,"keypress"
32,38,"cucchiaio","GRATTUGIENDOLO","BAMAGOGO",2,"Incorrect",2818,"keypress"
32,39,"risata","ERBACOLATURA","GUTONERTITA",2,"Correct",1405,"keypress"
32,40,"giocattolo","CORTECNOLISMO","BAMBITORIO",2,"Correct",1801,"keypress"
32,41,"abbondanza","NUTRONATEZZA","BOVISELETTA",1,"Correct",2841,"keypress"
32,42,"melma","GUTONERTITA","AFFOGNITURA",1,"Incorrect",1888,"keypress"
32,43,"feccia","MAAZELLARIA","CAGOGNAZZA",2,"Correct",2959,"keypress"
32,44,"trionfo","MAFIDAMATO","TRAVINCIMENTO",2,"Correct",3383,"keypress"
32,45,"benda","GUARIOGRANDOLA","SEDINOCA",1,"Correct",2121,"keypress"
32,46,"insulto","OFFENDANTOSO","TRAVINCIMENTO",1,"Correct",1313,"keypress"
32,47,"opuscolo","PESCHETTORIO","DÉPLIOTIO",2,"Correct",1799,"keypress"
32,48,"crepuscolo","OFFENDANTOSO","NEBBALLIANTO",2,"Correct",1937,"keypress"
32,49,"insetto","SUPESCITOLO","NIDORMIENDOLO",1,"Incorrect",2586,"keypress"
32,50,"malaria","VACIDEMINA","IRIBOLENZA",1,"Correct",2201,"keypress"
32,51,"idolo","BAMAGOGO","SDEGNATISMO",1,"Correct",3160,"keypress"
32,52,"disprezzo","SDEGNATISMO","POZZETALITO",1,"Correct",2473,"keypress"
32,53,"gattino","BAIALININARLO","BICCORERIANNO",2,"Incorrect",3896,"keypress"
32,54,"dentista","DECOMODA","BULICCHIRURA",1,"Incorrect",6760,"keypress"
32,55,"sciarpa","GUARIOGRANDOLA","GIUBBIATOLA",2,"Correct",3651,"keypress"
32,56,"mucca","BOVACCIETTA","BULICCHIRURA",1,"Correct",2049,"keypress"
32,57,"patriota","NASCOBILISTA","PECCANNIA",1,"Correct",7188,"keypress"
32,58,"matita","GENAMORENZA","TOPISEGNATURA",2,"Correct",1666,"keypress"
32,59,"emicrania","ACUFEROIDIA","BOVETRITOLA",1,"Correct",3519,"keypress"
32,60,"cuscino","MORCAVATTICO","SDRASTELLO",1,"Incorrect",3542,"keypress"
32,61,"orchestra","BOVACCIETTA","MAAZELLARIA",2,"Correct",1873,"keypress"
32,62,"puntura","VAPOGELLA","VACEFALINA",2,"Correct",3569,"keypress"
32,63,"progresso","CORTECNOLISMO","BOVIACCAMENTO",1,"Correct",2153,"keypress"
32,64,"squalo","SPONATENTALISMO","SUPESCITOLO",2,"Correct",3961,"keypress"
32,65,"poltrona","ATLETINATRICA","DECOMODA",2,"Correct",3118,"keypress"
32,66,"tromba","COTOLITELLA","SUONONELLA",2,"Correct",2784,"keypress"
32,67,"massacro","BACINGINEO","UCCIDALOSAMENTO",2,"Correct",2178,"keypress"
32,68,"panca","VACEFALINA","SEDINOCA",2,"Correct",1896,"keypress"
32,69,"attrezzo","PESCHETTORIO","LUMITATRO",1,"Correct",2608,"keypress"
32,70,"comodino","LETTOLETTO","BAMBITORIO",1,"Correct",1575,"keypress"
32,71,"industria","TECNOLICENZA","TOPISEGNATURA",1,"Correct",2878,"keypress"
32,72,"agonia","MORTUMAZITA","SUONONELLA",1,"Correct",1456,"keypress"
32,73,"incentivo","GROTOPSIANDOLO","VORICIPANZIO",1,"Incorrect",3599,"keypress"
32,74,"pentito","MAFIDAMATO","AMANIMARISMO",1,"Correct",2399,"keypress"
32,75,"schiuma","SEPOLLAIA","VAPOGELLA",1,"Incorrect",1650,"keypress"
32,76,"tabacco","NIDORMIENDOLO","FUMACOLIO",2,"Correct",2046,"keypress"
32,77,"scarafaggio","INFETOTERO","MORCAVATTICO",1,"Incorrect",3107,"keypress"
32,78,"sentimento","AMANIMARISMO","GRATTUGIENDOLO",1,"Correct",1648,"keypress"
32,79,"fungo","GHIOTOSTALMENTO","DÉPLIOTIO",1,"Correct",1806,"keypress"
32,80,"lussuria","ACUFEROIDIA","PECCANNIA",2,"Correct",2023,"keypress"
32,81,"vaiolo","NEBBALLIANTO","INFETOTERO",2,"Correct",2359,"keypress"
33,1,"idolo","BAMAGOGO","BICCORERIANNO",1,"Correct",10760,"keypress"
33,2,"capezzolo","CORTECNOLISMO","BACINGINEO",2,"Correct",4814,"keypress"
33,3,"tabacco","POSPICCIOLO","FUMACOLIO",2,"Correct",2529,"keypress"
33,4,"mucca","VACEFALINA","BOVACCIETTA",2,"Correct",2906,"keypress"
33,5,"incentivo","AMANIMARISMO","VORICIPANZIO",1,"Incorrect",2915,"keypress"
33,8,"macello","MORCAVATTICO","BOVIACCAMENTO",1,"Incorrect",3811,"keypress"
33,9,"progresso","CORTECNOLISMO","NIDORMIENDOLO",1,"Correct",3088,"keypress"
33,10,"bara","SEPOLLAIA","PECCANNIA",2,"Incorrect",3157,"keypress"
33,11,"scodella","FRITIENDOLA","MAAZELLARIA",2,"Incorrect",2011,"keypress"
33,12,"poltrona","DECOMODA","BONSCETTIA",2,"Incorrect",1819,"keypress"
33,13,"agonia","MORTUMAZITA","NASCOBILISTA",2,"Incorrect",3133,"keypress"
33,14,"lampadina","NUVOLTANZA","ILLUMINETTRIA",2,"Correct",3130,"keypress"
33,15,"risata","GUTONERTITA","IRIBOLENZA",1,"Correct",10857,"keypress"
33,16,"dentista","BULICCHIRURA","CAGOGNAZZA",2,"Incorrect",6963,"keypress"
33,17,"pelliccia","ILLUMINETTRIA","BOVISELETTA",2,"Correct",9163,"keypress"
33,19,"feccia","GIUBBIATOLA","CAGOGNAZZA",1,"Incorrect",8831,"keypress"
33,20,"crepuscolo","SUONANELLO","NEBBALLIANTO",1,"Incorrect",2705,"keypress"
33,26,"cuscino","BUCCOLAIANDOLO","SDRASTELLO",1,"Incorrect",1214,"keypress"
33,27,"padella","CUOCETTOLA","AFFOGNITURA",1,"Correct",489,"keypress"
33,28,"ginnasta","ACUFEROIDIA","ATLETINATRICA",1,"Incorrect",615,"keypress"
33,29,"disprezzo","GHIOTOSTALMENTO","SDEGNATISMO",1,"Incorrect",2136,"keypress"
33,41,"tromba","TOPISEGNATURA","SUONONELLA",2,"Correct",14741,"keypress"
33,42,"stampo","BAMBITORIO","SPONATENTALISMO",2,"Correct",473,"keypress"
33,43,"pasta","CUOCETTOLA","COTOLITELLA",2,"Correct",908,"keypress"
33,44,"industria","TECNOLICENZA","ILLUMITINA",2,"Incorrect",2072,"keypress"
33,45,"patriota","VAPOGELLA","NASCOBILISTA",1,"Incorrect",2105,"keypress"
33,46,"vaiolo","OFFENDANTOSO","INFETOTERO",1,"Incorrect",2517,"keypress"
33,47,"collera","SHAKESPEARIA","IRIBOLENZA",2,"Correct",11423,"keypress"
33,48,"lampada","ILLUMITINA","COTOLITELLA",2,"Incorrect",1095,"keypress"
34,1,"matita","FRITIENDOLA","TOPISEGNATURA",2,"Correct",13627,"keypress"
34,2,"emicrania","SHAKESPEARIA","ACUFEROIDIA",2,"Correct",4881,"keypress"
34,3,"mensola","TAPOSTOIONA","GENAMORENZA",2,"Incorrect",8396,"keypress"
34,4,"patriota","NASCOBILISTA","VACEFALINA",1,"Correct",6515,"keypress"
34,5,"malaria","TAPOSTOIONA","VACIDEMINA",2,"Correct",5614,"keypress"
34,6,"statua","SOMMIRATOLA","COTOLITELLA",2,"Incorrect",9134,"keypress"
34,7,"capezzolo","BACINGINEO","SUPESCITOLO",1,"Correct",5691,"keypress"
34,8,"fascino","MORCAVATTICO","AMAGGIOSCO",2,"Correct",3147,"keypress"
34,9,"insulto","OFFENDANTOSO","AMAGGIOSCO",1,"Correct",2779,"keypress"
34,10,"sciarpa","BOVACCIETTA","GIUBBIATOLA",2,"Correct",2171,"keypress"
34,11,"caramella","NASCOBILISTA","TIELATILLINA",2,"Correct",4238,"keypress"
34,12,"attrezzo","DÉPLIOTIO","PESCHETTORIO",2,"Correct",2744,"keypress"
34,13,"giocattolo","BAMBITORIO","CORTECNOLISMO",1,"Correct",1603,"keypress"
34,14,"pervertito","GHIOTOSTALMENTO","BRUFFEMIANDOLO",2,"Correct",5576,"keypress"
34,15,"agonia","GUTONERTITA","MORTUMAZITA",2,"Correct",3027,"keypress"
34,16,"lussuria","BULICCHIRURA","PECCANNIA",2,"Correct",3338,"keypress"
34,17,"gelosia","GENAMORENZA","DECOMODA",1,"Correct",4129,"keypress"
34,18,"bara","CAGOGNAZZA","SEPOLLAIA",2,"Correct",2150,"keypress"
34,19,"opuscolo","BAMBITORIO","DÉPLIOTIO",2,"Correct",2933,"keypress"
34,20,"insetto","BACINGINEO","NIDORMIENDOLO",1,"Incorrect",4189,"keypress"
34,21,"disprezzo","OFFENDANTOSO","SDEGNATISMO",2,"Correct",2841,"keypress"
34,22,"collera","IRIBOLENZA","BONSCETTIA",1,"Correct",4766,"keypress"
34,23,"cuscino","SDRASTELLO","FUMACOLIO",1,"Correct",2508,"keypress"
34,24,"cesto","BUCCOLAIANDOLO","SDRASTELLO",2,"Incorrect",6680,"keypress"
34,25,"massacro","SCIOCOLTAZIO","UCCIDALOSAMENTO",2,"Correct",2467,"keypress"
34,26,"credenza","BONSCETTIA","AFFOGNITURA",1,"Correct",4808,"keypress"
34,27,"manichino","TETRUCCIERICO","NIDORMIENDOLO",1,"Correct",2563,"keypress"
34,28,"pentito","MAFIDAMATO","POZZETALITO",1,"Correct",2524,"keypress"
34,29,"puntura","TIELATILLINA","VACEFALINA",1,"Incorrect",4230,"keypress"
34,30,"industria","TECNOLICENZA","PECCANNIA",1,"Correct",1699,"keypress"
34,31,"benda","SEDINOCA","GUARIOGRANDOLA",2,"Correct",4504,"keypress"
34,32,"panca","SEDINOCA","CUOCCELA",1,"Correct",1751,"keypress"
34,33,"fungo","SDEGNATISMO","GHIOTOSTALMENTO",2,"Correct",2278,"keypress"
34,34,"brezza","NUVOLTANZA","ACUFEROIDIA",1,"Correct",3158,"keypress"
34,35,"rinfresco","BUCCOLAIANDOLO","BICCORERIANNO",1,"Incorrect",1932,"keypress"
34,36,"cucchiaio","GRATTUGIENDOLO","BAMAGOGO",1,"Correct",2771,"keypress"
34,37,"commedia","SHAKESPEARIA","GUARIOGRANDOLA",1,"Correct",2584,"keypress"
34,38,"trionfo","GROTOPSIANDOLO","TRAVINCIMENTO",2,"Correct",2405,"keypress"
34,39,"lampadina","ILLUMINETTRIA","BOVETRITOLA",1,"Correct",1691,"keypress"
34,40,"squalo","BOVIACCAMENTO","SUPESCITOLO",2,"Correct",1326,"keypress"
34,41,"padella","CUOCETTOLA","VACIDEMINA",1,"Correct",1952,"keypress"
34,42,"fischio","SCIOCOLTAZIO","LETTOLETTO",1,"Correct",6004,"keypress"
34,43,"carcassa","IRIBOLENZA","BOVETRITOLA",2,"Correct",2400,"keypress"
34,44,"cranio","GROTOPSIANDOLO","TETRUCCIERICO",2,"Incorrect",6218,"keypress"
34,45,"tabacco","FUMACOLIO","SPONATENTALISMO",1,"Correct",1595,"keypress"
34,46,"pettegolezzo","VORICIPANZIO","UFFAMALINALISMO",1,"Incorrect",4306,"keypress"
34,47,"risata","GUTONERTITA","VESTICELLA",1,"Correct",1365,"keypress"
34,48,"faro","PESCHETTORIO","LUMITATRO",2,"Correct",984,"keypress"
34,49,"gattino","BAIALININARLO","TRAVINCIMENTO",1,"Correct",2018,"keypress"
34,50,"comodino","LETTOLETTO","UFFAMALINALISMO",1,"Correct",1760,"keypress"
34,51,"scodella","TECNOLICENZA","FRITIENDOLA",2,"Correct",5423,"keypress"
34,52,"pianta","ERBACOLATURA","ATLETINATRICA",1,"Correct",1610,"keypress"
34,53,"abbondanza","NUTRONATEZZA","SUONONELLA",1,"Correct",2250,"keypress"
34,54,"incentivo","VORICIPANZIO","LUMITATRO",1,"Correct",4356,"keypress"
34,55,"crepuscolo","NEBBALLIANTO","MAFIDAMATO",1,"Correct",1221,"keypress"
