"participant_id","trial_order","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
30,6,"torta finestra","CAPPETTELLA","POLIETTOLA",2,"Correct",16178,"keypress"
30,7,"vaso albero","FIORICELLO","CROIETTOLO",2,"Incorrect",9477,"keypress"
30,8,"albero tramonto","RAPALINCIO","ROSCESCOLO",2,"Correct",6627,"keypress"
30,9,"tavolo vaso","GRAMINELLO","PARTONCELLO",1,"Correct",7472,"keypress"
30,10,"finestra tenda","GIUBBIATINA","TERNOTELLA",2,"Correct",10140,"keypress"
30,11,"violino specchio","VISUONDOLO","ROCCERIOLO",1,"Correct",7071,"keypress"
30,12,"tavolo muro","CIGOLITELLO","SUONCOLLO",1,"Correct",12324,"keypress"
30,13,"piazza roccia","PALCAVERIA","GHIANCIOLA",2,"Incorrect",7861,"keypress"
30,14,"prato specchio","FIONCOLIOLO","SPURIALLIO",2,"Correct",14817,"keypress"
30,15,"giacca torta","VESTOLETTA","CAPPETTELLA",1,"Incorrect",16064,"keypress"
30,16,"vaso fazzoletto","RABELLIMENTO","FIORINELLO",2,"Correct",7362,"keypress"
30,17,"finestra acqua","SICCOTTELLA","POZZONELLA",2,"Correct",13091,"keypress"
30,18,"finestra giacca","MURICATTOLA","CLIETTONDOLA",1,"Incorrect",15535,"keypress"
30,19,"violino tavolo","SUONCOLLO","SDRANGOLIO",1,"Correct",10122,"keypress"
30,20,"tavolo prato","SDRAIARELLO","FIORARIOLO",2,"Incorrect",6860,"keypress"
30,21,"torta roccia","GHIANCIOLA","POZZANELLA",1,"Correct",8587,"keypress"
30,22,"albero fazzoletto","FIOTTINO","FIORECCIANDOLO",1,"Incorrect",14269,"keypress"
30,23,"muro specchio","CROIETTOLO","FIORECCIANDOLO",1,"Correct",10357,"keypress"
30,24,"tenda scarpa","CLIETTONDOLA","SDRAIATURA",2,"Correct",7300,"keypress"
30,25,"torta scarpa","SICCOTTELA","PANCOTTELLA",2,"Correct",8111,"keypress"
30,26,"torta camera","SICCOTTELA","SDRAIATURA",1,"Correct",11617,"keypress"
30,27,"vaso tramonto","FIORARIOLO","ROSCESCOLO",2,"Incorrect",9388,"keypress"
30,28,"piazza tenda","POZZONELLA","BANDINAIA",2,"Correct",8993,"keypress"
30,29,"violino albero","MUSTONCELLO","CIGOLITELLO",2,"Incorrect",11765,"keypress"
30,30,"violino martello","MUSTONCELLO","SUONACARIO",1,"Incorrect",6758,"keypress"
30,31,"acqua tenda","POZZANELLA","ERRACIOLINA",1,"Correct",6982,"keypress"
30,32,"libro violino","SUONISCRIO","SPURIALLIO",1,"Correct",4569,"keypress"
30,33,"giacca insalata","ARMONTURIA","VESTINETTA",2,"Correct",5999,"keypress"
30,34,"libro tramonto","GRAMINELLO","LUMERSTERSIMO",2,"Correct",10447,"keypress"
30,35,"acqua torta","GOCCOTTELLA","GIUBBITINA",1,"Correct",12066,"keypress"
30,36,"tenda torta","SICCOTTELLA","CINCOTTELLA",1,"Correct",9817,"keypress"
30,37,"torta insalata","GOCCOTTELLA","FRICOTTELA",2,"Correct",10871,"keypress"
30,38,"camera acqua","IDRANDINA","PANCOTTELLA",1,"Correct",9351,"keypress"
30,39,"roccia acqua","IDRACIOLA","CLICCATTOLA",1,"Correct",6464,"keypress"
30,40,"giacca acqua","GIAPRIATOLA","LAVESCIA",1,"Incorrect",8847,"keypress"
30,41,"specchio albero","SRADINELLO","FIORISITOLO",2,"Incorrect",7555,"keypress"
30,42,"vaso prato","FIONCOLIOLO","CERBOSCELLO",2,"Incorrect",11540,"keypress"
30,43,"violino prato","SUONACARIO","SUONANELLO",2,"Correct",8882,"keypress"
30,44,"camera finestra","COSTRELLINA","APRIATTOLA",2,"Correct",4439,"keypress"
30,45,"albero prato","SDRAIARELLO","CERBOSCELLO",2,"Correct",5146,"keypress"
30,46,"camera insalata","COTTOLIOLIA","FRICOTTELA",1,"Correct",8571,"keypress"
30,47,"fazzoletto prato","FIOTTINO","FIOCOSCRIO",1,"Correct",6368,"keypress"
30,48,"camera tenda","SDRANZIA","TERNOTELLA",2,"Incorrect",10818,"keypress"
30,49,"insalata roccia","ERRACIOLINA","POZZETTERIA",1,"Correct",8395,"keypress"
30,50,"albero tavolo","PARTONCELLO","SUONANELLO",1,"Correct",8250,"keypress"
30,51,"vaso libro","FIORISITOLO","LUMERSTERSIMO",1,"Correct",7294,"keypress"
30,52,"finestra roccia","BANCOTTINA","MURICATTOLA",2,"Correct",5750,"keypress"
30,53,"martello specchio","FIORINELLO","SPALENTOLO",2,"Correct",3262,"keypress"
30,54,"vaso martello","NARAMPICOLO","ROCCERIOLO",1,"Incorrect",10125,"keypress"
30,55,"martello libro","PICATTOLO","VISUONDOLO",1,"Correct",7417,"keypress"
30,56,"camera piazza","SENDINAIA","GIUBBIATURA",1,"Correct",5786,"keypress"
30,57,"tramonto violino","ARMORICELLO","SUONANNARIO",2,"Correct",11791,"keypress"
30,58,"fazzoletto specchio","SGUARELLIO","FIORICELLO",1,"Correct",10195,"keypress"
30,59,"insalata tenda","SENDINAIA","FRIGLIANZA",2,"Correct",5672,"keypress"
30,60,"giacca camera","APRIATTOLA","GIUBBIATINA",2,"Correct",3800,"keypress"
30,61,"piazza torta","SDRANZIA","CINCOTTELLA",2,"Correct",10546,"keypress"
30,62,"scarpa giacca","GIUBBIATURA","RETTIELLIA",1,"Correct",7040,"keypress"
30,63,"piazza acqua","CLIETTOLA","POZZETTERIA",2,"Correct",7872,"keypress"
30,64,"camera roccia","ARMONTURIA","CENSARELLINA",1,"Correct",13832,"keypress"
30,65,"tavolo tramonto","SEDINOCCIO","SDRAIOLIO",1,"Incorrect",10937,"keypress"
30,66,"bambola torta","CENSARELLINA","IDRATOLANA",1,"Correct",7783,"keypress"
30,67,"bambola roccia","PALCAVERIA","COSTRELLINA",1,"Incorrect",8771,"keypress"
30,68,"martello prato","RAPALINCIO","SRADINELLO",2,"Incorrect",7294,"keypress"
30,69,"violino vaso","ARMORICELLO","SGUARELLIO",1,"Correct",8677,"keypress"
30,70,"giacca tenda","LAVESCIA","GIUBBITINA",2,"Correct",9734,"keypress"
30,71,"scarpa camera","RETTIELLIA","FRIGLIANZA",1,"Correct",13363,"keypress"
30,72,"piazza giacca","CAMATINCIA","IDRANDINA",1,"Correct",6792,"keypress"
30,73,"giacca bambola","VESTOLETTA","IDRANGIA",1,"Correct",6013,"keypress"
30,74,"finestra insalata","CLIETTOLA","POLIETTOLA",2,"Incorrect",7370,"keypress"
30,75,"finestra piazza","GIAPRIATOLA","IDRACIOLA",1,"Correct",6634,"keypress"
30,76,"insalata piazza","BANCOTTINA","CAMATINCIA",2,"Incorrect",8076,"keypress"
30,77,"libro specchio","RABELLIMENTO","PICATTOLO",2,"Incorrect",11264,"keypress"
30,78,"specchio tavolo","SDRAIOLIO","SDRANGOLIO",1,"Incorrect",12829,"keypress"
30,79,"fazzoletto tavolo","SUONISCRIO","SEDINOCCIO",2,"Correct",3726,"keypress"
30,80,"libro albero","SUONANNARIO","NARAMPICOLO",2,"Correct",3420,"keypress"
30,81,"scarpa finestra","CLICCATTOLA","VESTINETTA",2,"Incorrect",10681,"keypress"
31,1,"specchio libro","FIORARIOLO","RABELLIMENTO",2,"Correct",4384,"keypress"
31,2,"violino specchio","VISUONDOLO","SDRAIOLIO",2,"Incorrect",6199,"keypress"
31,3,"albero prato","ROSCESCOLO","CERBOSCELLO",2,"Correct",4893,"keypress"
31,4,"martello specchio","SPALENTOLO","ROCCERIOLO",2,"Incorrect",4216,"keypress"
31,5,"scarpa torta","PANCOTTELLA","GIUBBIATINA",1,"Correct",4925,"keypress"
31,6,"giacca finestra","ARMONTURIA","CLIETTONDOLA",1,"Incorrect",3504,"keypress"
31,7,"giacca insalata","LAVESCIA","VESTINETTA",2,"Correct",3783,"keypress"
31,8,"prato vaso","FIONCOLIOLO","SUONISCRIO",1,"Correct",3308,"keypress"
31,9,"prato fazzoletto","ARMORICELLO","FIOTTINO",2,"Correct",4642,"keypress"
31,10,"giacca tenda","VESTOLETTA","GIUBBITINA",1,"Incorrect",4592,"keypress"
31,11,"vaso tavolo","GRAMINELLO","CROIETTOLO",1,"Correct",4197,"keypress"
31,12,"tenda torta","CLIETTONDOLA","SICCOTTELLA",2,"Correct",5740,"keypress"
31,13,"scarpa acqua","IDRATOLANA","CAMATINCIA",1,"Correct",4084,"keypress"
31,14,"acqua piazza","POZZETTERIA","CINCOTTELLA",1,"Correct",3012,"keypress"
31,15,"martello vaso","ROCCERIOLO","PICATTOLO",1,"Correct",4968,"keypress"
31,16,"torta finestra","POLIETTOLA","SENDINAIA",1,"Correct",5222,"keypress"
31,17,"camera scarpa","RETTIELLIA","GHIANCIOLA",1,"Correct",5564,"keypress"
31,18,"acqua finestra","POZZONELLA","CLIETTOLA",1,"Correct",3330,"keypress"
31,19,"fazzoletto vaso","GRAMINELLO","FIORINELLO",2,"Correct",3688,"keypress"
31,20,"piazza camera","CLICCATTOLA","SENDINAIA",1,"Incorrect",6135,"keypress"
31,21,"martello violino","SUONACARIO","FIORISITOLO",1,"Correct",2550,"keypress"
31,22,"giacca bambola","VESTOLETTA","SICCOTTELLA",1,"Correct",3128,"keypress"
31,23,"roccia scarpa","SDRAIATURA","MURANTURIA",2,"Correct",5762,"keypress"
31,24,"albero fazzoletto","FIORICELLO","FIORECCIANDOLO",1,"Incorrect",3551,"keypress"
31,25,"libro prato","SEDINOCCIO","FIOCOSCRIO",2,"Correct",5233,"keypress"
31,26,"finestra scarpa","SICCOTTELA","CLICCATTOLA",1,"Incorrect",2834,"keypress"
31,27,"albero specchio","SRADINELLO","SDRANGOLIO",2,"Incorrect",4096,"keypress"
31,28,"tenda scarpa","RETTIELLIA","SDRAIATURA",1,"Incorrect",5720,"keypress"
31,29,"piazza giacca","CENSARELLINA","CAMATINCIA",2,"Correct",6227,"keypress"
31,30,"libro albero","NARAMPICOLO","CERBOSCELLO",2,"Incorrect",2900,"keypress"
31,31,"violino tavolo","SRADINELLO","SUONCOLLO",2,"Correct",2320,"keypress"
31,32,"acqua torta","PANCOTTELLA","GOCCOTTELLA",1,"Incorrect",3813,"keypress"
31,33,"acqua giacca","LAVESCIA","IDRANGIA",2,"Incorrect",5937,"keypress"
31,34,"tavolo albero","PARTONCELLO","FIONCOLIOLO",2,"Incorrect",3718,"keypress"
31,35,"albero vaso","LUMERSTERSIMO","FIORICELLO",2,"Correct",3336,"keypress"
31,36,"camera tenda","SDRANZIA","CAPPETTELLA",1,"Correct",4049,"keypress"
31,37,"piazza insalata","BANCOTTINA","GIUBBIATURA",1,"Correct",7177,"keypress"
31,38,"camera insalata","APRIATTOLA","COTTOLIOLIA",2,"Correct",5929,"keypress"
31,39,"roccia finestra","MURICATTOLA","IDRANDINA",1,"Correct",4909,"keypress"
31,40,"torta insalata","FRICOTTELA","BANCOTTINA",1,"Correct",7707,"keypress"
31,41,"libro martello","CIGOLITELLO","PICATTOLO",1,"Incorrect",5501,"keypress"
31,42,"violino prato","SUONANELLO","SUONACARIO",1,"Correct",3567,"keypress"
31,43,"camera finestra","GOCCOTTELLA","APRIATTOLA",2,"Correct",5580,"keypress"
31,44,"violino vaso","ARMORICELLO","VISUONDOLO",1,"Correct",5084,"keypress"
31,45,"piazza torta","CINCOTTELLA","POLIETTOLA",2,"Incorrect",5782,"keypress"
31,46,"fazzoletto specchio","FIORINELLO","SGUARELLIO",2,"Correct",6134,"keypress"
31,47,"insalata tenda","ERRACIOLINA","FRIGLIANZA",1,"Incorrect",5320,"keypress"
31,48,"bambola torta","GIUBBITINA","CENSARELLINA",1,"Incorrect",5787,"keypress"
31,49,"libro violino","SUONISCRIO","FIOCOSCRIO",1,"Correct",3710,"keypress"
31,50,"finestra piazza","GIAPRIATOLA","FRICOTTELA",1,"Correct",7824,"keypress"
31,51,"specchio muro","SUONCOLLO","CROIETTOLO",1,"Incorrect",3844,"keypress"
31,52,"giacca camera","GIUBBIATINA","POZZONELLA",1,"Correct",4998,"keypress"
31,53,"acqua roccia","COSTRELLINA","IDRACIOLA",2,"Correct",3290,"keypress"
31,54,"roccia camera","ARMONTURIA","MURICATTOLA",2,"Incorrect",3392,"keypress"
31,55,"tramonto tavolo","SDRAIARELLO","SDRAIOLIO",1,"Incorrect",8314,"keypress"
31,56,"specchio prato","SPURIALLIO","FIORECCIANDOLO",1,"Correct",3946,"keypress"
31,57,"roccia bambola","TERNOTELLA","COSTRELLINA",2,"Correct",7604,"keypress"
31,58,"tavolo fazzoletto","SEDINOCCIO","SGUARELLIO",2,"Incorrect",4792,"keypress"
31,59,"acqua tenda","POZZANELLA","GIAPRIATOLA",1,"Correct",5840,"keypress"
31,60,"piazza roccia","POZZANELLA","PALCAVERIA",2,"Correct",6161,"keypress"
31,61,"torta camera","IMMONTURA","SICCOTTELA",1,"Incorrect",9398,"keypress"
31,62,"prato martello","SPURIALLIO","RAPALINCIO",1,"Incorrect",11209,"keypress"
31,63,"vaso libro","SUONANNARIO","FIORISITOLO",2,"Correct",5852,"keypress"
31,64,"roccia torta","FRIGLIANZA","GHIANCIOLA",1,"Incorrect",6377,"keypress"
31,65,"tenda piazza","BANDINAIA","MURANTURIA",1,"Correct",6104,"keypress"
31,66,"insalata roccia","POZZETTERIA","ERRACIOLINA",2,"Correct",5763,"keypress"
31,67,"prato tavolo","SDRAIARELLO","MUSTONCELLO",1,"Correct",4336,"keypress"
31,68,"roccia tenda","IMMONTURA","IDRACIOLA",1,"Correct",3427,"keypress"
31,69,"tramonto violino","SUONANNARIO","RABELLIMENTO",1,"Correct",4110,"keypress"
31,70,"giacca scarpa","BANDINAIA","GIUBBIATURA",2,"Correct",3956,"keypress"
31,71,"tramonto vaso","NARAMPICOLO","FIORARIOLO",2,"Correct",4228,"keypress"
31,72,"acqua insalata","COTTOLIOLIA","IDRANGIA",2,"Correct",2256,"keypress"
31,73,"torta giacca","CAPPETTELLA","PALCAVERIA",1,"Correct",4982,"keypress"
31,74,"finestra tenda","VESTINETTA","TERNOTELLA",1,"Incorrect",4675,"keypress"
31,75,"finestra insalata","SDRANZIA","CLIETTOLA",2,"Correct",4872,"keypress"
31,76,"tavolo muro","SUONANELLO","CIGOLITELLO",2,"Correct",4951,"keypress"
31,77,"albero tramonto","ROSCESCOLO","SPALENTOLO",1,"Correct",3680,"keypress"
31,78,"tramonto libro","LUMERSTERSIMO","FIOTTINO",1,"Correct",4423,"keypress"
31,79,"tavolo specchio","PARTONCELLO","SDRANGOLIO",2,"Correct",4942,"keypress"
31,80,"violino albero","RAPALINCIO","MUSTONCELLO",1,"Incorrect",9726,"keypress"
31,81,"camera acqua","IDRATOLANA","IDRANDINA",2,"Correct",6306,"keypress"
32,1,"muro specchio","SGUARELLIO","CROIETTOLO",1,"Incorrect",5494,"keypress"
32,2,"torta acqua","GOCCOTTELLA","MURICATTOLA",1,"Correct",2662,"keypress"
32,3,"torta piazza","SICCOTTELLA","CINCOTTELLA",1,"Incorrect",5918,"keypress"
32,4,"acqua finestra","POZZONELLA","LAVESCIA",1,"Correct",3197,"keypress"
32,5,"violino libro","SUONISCRIO","GRAMINELLO",1,"Correct",3944,"keypress"
32,6,"finestra giacca","CLIETTONDOLA","GOCCOTTELLA",1,"Correct",2088,"keypress"
32,7,"albero fazzoletto","SUONCOLLO","FIORECCIANDOLO",2,"Correct",2761,"keypress"
32,8,"roccia acqua","ERRACIOLINA","IDRACIOLA",2,"Correct",2744,"keypress"
32,9,"giacca bambola","VESTOLETTA","CAPPETTELLA",1,"Correct",2507,"keypress"
32,10,"albero violino","SUONANNARIO","MUSTONCELLO",1,"Incorrect",2194,"keypress"
32,11,"roccia piazza","PALCAVERIA","BANDINAIA",1,"Correct",3808,"keypress"
32,12,"vaso albero","FIORICELLO","FIOTTINO",1,"Correct",1701,"keypress"
32,13,"finestra torta","POLIETTOLA","CLIETTONDOLA",1,"Correct",1914,"keypress"
32,14,"fazzoletto tavolo","SEDINOCCIO","FIORARIOLO",2,"Incorrect",5703,"keypress"
32,15,"violino tramonto","SUONANNARIO","CROIETTOLO",1,"Correct",2706,"keypress"
32,16,"tenda insalata","CAMATINCIA","FRIGLIANZA",2,"Correct",2339,"keypress"
32,17,"torta camera","GHIANCIOLA","SICCOTTELA",1,"Incorrect",2516,"keypress"
32,18,"camera finestra","RETTIELLIA","APRIATTOLA",2,"Correct",2695,"keypress"
32,19,"acqua piazza","POZZETTERIA","SENDINAIA",1,"Correct",1954,"keypress"
32,20,"insalata finestra","CLIETTOLA","IDRACIOLA",1,"Correct",4499,"keypress"
32,21,"tramonto tavolo","SDRAIOLIO","SDRAIARELLO",2,"Incorrect",2060,"keypress"
32,22,"piazza tenda","IMMONTURA","BANDINAIA",1,"Incorrect",1967,"keypress"
32,23,"tramonto vaso","PICATTOLO","FIORARIOLO",2,"Correct",1451,"keypress"
32,24,"tavolo albero","PARTONCELLO","ROSCESCOLO",1,"Correct",2935,"keypress"
32,25,"camera insalata","COTTOLIOLIA","MURANTURIA",2,"Incorrect",3849,"keypress"
32,26,"insalata piazza","BANCOTTINA","SDRAIATURA",1,"Correct",3602,"keypress"
32,27,"tenda torta","SICCOTTELLA","IDRANGIA",1,"Correct",1992,"keypress"
32,28,"finestra tenda","TERNOTELLA","GIUBBIATURA",1,"Correct",1829,"keypress"
32,29,"vaso tavolo","GRAMINELLO","CIGOLITELLO",2,"Incorrect",3585,"keypress"
32,30,"giacca insalata","FRIGLIANZA","VESTINETTA",1,"Incorrect",2039,"keypress"
32,31,"roccia torta","GHIANCIOLA","IDRANDINA",2,"Incorrect",1569,"keypress"
32,32,"libro prato","FIOCOSCRIO","PARTONCELLO",2,"Incorrect",2084,"keypress"
32,33,"tramonto albero","FIOCOSCRIO","ROSCESCOLO",2,"Correct",4303,"keypress"
32,34,"violino martello","SUONACARIO","LUMERSTERSIMO",1,"Correct",2850,"keypress"
32,35,"libro martello","PICATTOLO","CERBOSCELLO",2,"Incorrect",2717,"keypress"
32,36,"piazza camera","COTTOLIOLIA","SENDINAIA",2,"Correct",2681,"keypress"
32,37,"albero specchio","SRADINELLO","MUSTONCELLO",2,"Incorrect",2574,"keypress"
32,38,"piazza finestra","GIAPRIATOLA","CLICCATTOLA",1,"Correct",1979,"keypress"
32,39,"tenda giacca","GIAPRIATOLA","GIUBBITINA",2,"Correct",2198,"keypress"
32,40,"fazzoletto vaso","ARMORICELLO","FIORINELLO",2,"Correct",1963,"keypress"
32,41,"camera tenda","GIUBBITINA","SDRANZIA",1,"Incorrect",1569,"keypress"
32,42,"acqua scarpa","BANCOTTINA","IDRATOLANA",1,"Incorrect",3164,"keypress"
32,43,"piazza giacca","VESTOLETTA","CAMATINCIA",2,"Correct",2414,"keypress"
32,44,"specchio prato","SPURIALLIO","FIORECCIANDOLO",2,"Incorrect",1602,"keypress"
32,45,"torta giacca","CAPPETTELLA","APRIATTOLA",1,"Correct",2360,"keypress"
32,46,"finestra scarpa","FRICOTTELA","CLICCATTOLA",2,"Correct",2407,"keypress"
32,47,"roccia insalata","IDRATOLANA","ERRACIOLINA",2,"Correct",1767,"keypress"
32,48,"tenda roccia","COSTRELLINA","IMMONTURA",1,"Incorrect",2138,"keypress"
32,49,"specchio fazzoletto","RABELLIMENTO","SGUARELLIO",2,"Correct",3765,"keypress"
32,50,"violino specchio","RAPALINCIO","VISUONDOLO",2,"Correct",2592,"keypress"
32,51,"vaso violino","SUONANELLO","ARMORICELLO",1,"Incorrect",3262,"keypress"
32,52,"bambola torta","SICCOTTELA","CENSARELLINA",1,"Incorrect",3055,"keypress"
32,53,"insalata acqua","POZZANELLA","IDRANGIA",2,"Correct",2190,"keypress"
32,54,"vaso prato","FIONCOLIOLO","SRADINELLO",2,"Incorrect",2364,"keypress"
32,55,"insalata torta","VESTINETTA","FRICOTTELA",2,"Correct",2697,"keypress"
32,56,"tavolo violino","SUONCOLLO","FIORICELLO",1,"Correct",3683,"keypress"
32,57,"tenda scarpa","TERNOTELLA","SDRAIATURA",1,"Incorrect",3153,"keypress"
32,58,"libro albero","SEDINOCCIO","NARAMPICOLO",1,"Incorrect",1817,"keypress"
32,59,"giacca acqua","LAVESCIA","POLIETTOLA",1,"Correct",2783,"keypress"
32,60,"tavolo muro","CIGOLITELLO","SUONISCRIO",2,"Incorrect",1830,"keypress"
32,61,"scarpa torta","CLIETTOLA","PANCOTTELLA",1,"Incorrect",2318,"keypress"
32,62,"tavolo prato","SDRAIARELLO","NARAMPICOLO",1,"Correct",1890,"keypress"
32,63,"tenda acqua","POZZETTERIA","POZZANELLA",2,"Correct",2455,"keypress"
32,64,"martello prato","RAPALINCIO","VISUONDOLO",1,"Correct",1695,"keypress"
32,65,"giacca scarpa","GIUBBIATURA","POZZONELLA",1,"Correct",3307,"keypress"
32,66,"violino prato","SUONANELLO","FIORISITOLO",2,"Incorrect",2415,"keypress"
32,67,"prato fazzoletto","SDRANGOLIO","FIOTTINO",1,"Incorrect",3587,"keypress"
32,68,"martello specchio","SUONACARIO","SPALENTOLO",2,"Correct",3118,"keypress"
32,69,"roccia camera","GIUBBIATINA","ARMONTURIA",2,"Correct",2930,"keypress"
32,70,"prato albero","SDRAIOLIO","CERBOSCELLO",2,"Correct",1885,"keypress"
32,71,"scarpa roccia","MURANTURIA","PALCAVERIA",2,"Incorrect",3680,"keypress"
32,72,"specchio tavolo","FIONCOLIOLO","SDRANGOLIO",2,"Correct",1546,"keypress"
32,73,"vaso martello","ROCCERIOLO","SPALENTOLO",2,"Incorrect",1727,"keypress"
32,74,"roccia bambola","COSTRELLINA","ARMONTURIA",1,"Correct",1768,"keypress"
32,75,"acqua camera","SDRANZIA","IDRANDINA",2,"Correct",2505,"keypress"
32,76,"giacca camera","GIUBBIATINA","CENSARELLINA",1,"Correct",2996,"keypress"
32,77,"scarpa camera","RETTIELLIA","PANCOTTELLA",1,"Correct",2415,"keypress"
32,78,"finestra roccia","CINCOTTELLA","MURICATTOLA",1,"Incorrect",2792,"keypress"
32,79,"libro tramonto","LUMERSTERSIMO","SPURIALLIO",1,"Correct",3505,"keypress"
32,80,"libro specchio","FIORINELLO","RABELLIMENTO",2,"Correct",2458,"keypress"
32,81,"vaso libro","ROCCERIOLO","FIORISITOLO",1,"Incorrect",1501,"keypress"
33,1,"tramonto violino","GRAMINELLO","SUONANNARIO",2,"Correct",12665,"keypress"
33,2,"roccia insalata","POZZANELLA","ERRACIOLINA",2,"Correct",8136,"keypress"
33,3,"bambola torta","CENSARELLINA","BANDINAIA",1,"Correct",6891,"keypress"
33,4,"vaso albero","FIORICELLO","SPALENTOLO",1,"Correct",1843,"keypress"
33,5,"insalata tenda","FRIGLIANZA","IDRANGIA",1,"Correct",8252,"keypress"
33,6,"giacca finestra","CLIETTONDOLA","FRIGLIANZA",1,"Correct",4540,"keypress"
33,7,"vaso prato","MUSTONCELLO","FIONCOLIOLO",1,"Incorrect",3582,"keypress"
33,8,"torta giacca","CAPPETTELLA","SDRAIATURA",1,"Correct",2798,"keypress"
33,9,"tenda roccia","IMMONTURA","FRICOTTELA",1,"Correct",3533,"keypress"
33,10,"violino tavolo","SUONCOLLO","RAPALINCIO",1,"Correct",1792,"keypress"
33,13,"martello violino","CROIETTOLO","SUONACARIO",2,"Correct",3330,"keypress"
33,14,"piazza torta","CINCOTTELLA","ERRACIOLINA",1,"Correct",2534,"keypress"
33,15,"tramonto libro","LUMERSTERSIMO","CIGOLITELLO",1,"Correct",4487,"keypress"
33,16,"camera scarpa","RETTIELLIA","CINCOTTELLA",2,"Incorrect",5579,"keypress"
33,17,"tavolo muro","CIGOLITELLO","PICATTOLO",1,"Correct",3287,"keypress"
33,18,"roccia acqua","SDRANZIA","IDRACIOLA",2,"Correct",3940,"keypress"
33,19,"acqua giacca","LAVESCIA","BANCOTTINA",1,"Correct",2245,"keypress"
33,20,"bambola giacca","VESTOLETTA","CENSARELLINA",1,"Correct",1981,"keypress"
33,21,"tavolo prato","SDRAIARELLO","SUONCOLLO",2,"Incorrect",6285,"keypress"
33,22,"violino vaso","ARMORICELLO","SDRANGOLIO",1,"Correct",3566,"keypress"
33,23,"albero fazzoletto","FIORECCIANDOLO","NARAMPICOLO",2,"Incorrect",6640,"keypress"
33,24,"prato specchio","SUONISCRIO","SPURIALLIO",1,"Incorrect",1871,"keypress"
33,25,"vaso libro","FIORISITOLO","SDRAIARELLO",1,"Correct",1409,"keypress"
33,26,"specchio martello","PARTONCELLO","SPALENTOLO",1,"Incorrect",1775,"keypress"
33,27,"violino albero","LUMERSTERSIMO","MUSTONCELLO",2,"Correct",3666,"keypress"
33,28,"torta camera","TERNOTELLA","SICCOTTELA",2,"Correct",5345,"keypress"
33,29,"tramonto tavolo","SUONACARIO","SDRAIOLIO",2,"Correct",6143,"keypress"
33,30,"vaso martello","SGUARELLIO","ROCCERIOLO",2,"Correct",2978,"keypress"
33,31,"torta scarpa","GIUBBITINA","PANCOTTELLA",2,"Correct",3013,"keypress"
33,32,"tenda giacca","MURICATTOLA","GIUBBITINA",2,"Correct",1504,"keypress"
33,33,"tavolo albero","SUONANNARIO","PARTONCELLO",2,"Correct",2602,"keypress"
33,34,"tenda scarpa","SDRAIATURA","GHIANCIOLA",1,"Correct",1872,"keypress"
33,35,"finestra camera","APRIATTOLA","COTTOLIOLIA",1,"Correct",1351,"keypress"
33,36,"tavolo vaso","VISUONDOLO","GRAMINELLO",1,"Incorrect",1525,"keypress"
33,37,"albero specchio","SRADINELLO","SUONANELLO",1,"Correct",2584,"keypress"
33,38,"roccia scarpa","VESTOLETTA","MURANTURIA",2,"Correct",1439,"keypress"
33,39,"tavolo specchio","ROSCESCOLO","SDRANGOLIO",2,"Correct",4323,"keypress"
33,40,"camera roccia","GIAPRIATOLA","ARMONTURIA",2,"Correct",4387,"keypress"
33,41,"giacca piazza","CAMATINCIA","IMMONTURA",1,"Correct",5693,"keypress"
33,42,"camera insalata","COTTOLIOLIA","SICCOTTELLA",1,"Correct",1712,"keypress"
33,43,"scarpa acqua","RETTIELLIA","IDRATOLANA",2,"Correct",1382,"keypress"
33,44,"piazza camera","SENDINAIA","PANCOTTELLA",2,"Incorrect",1766,"keypress"
33,45,"finestra roccia","IDRACIOLA","MURICATTOLA",2,"Correct",2270,"keypress"
33,46,"finestra scarpa","CLICCATTOLA","IDRATOLANA",1,"Correct",2517,"keypress"
33,47,"prato violino","FIONCOLIOLO","SUONANELLO",2,"Correct",3086,"keypress"
33,48,"finestra acqua","POZZONELLA","SICCOTTELA",2,"Incorrect",2869,"keypress"
